@relation 'Alzh_test-weka.filters.unsupervised.attribute.Remove-R1-5,8-10,14-18-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute Data_Value numeric
@attribute Low_Confidence_Limit numeric
@attribute High_Confidence_Limit numeric
@attribute Class {'Overall Health','Cognitive Decline','Screenings and Vaccines',Caregiving,'Smoking and Alcohol Use','Mental Health','Nutrition/Physical Activity/Obesity'}

@data
-1.050983,-1.111785,-0.913547,'Smoking and Alcohol Use'
1.448918,1.568323,1.320779,'Screenings and Vaccines'
-1.180211,-1.102527,-1.249342,'Cognitive Decline'
0.39281,0.480542,0.30048,'Screenings and Vaccines'
-0.877193,-0.810909,-0.943682,'Smoking and Alcohol Use'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.877193,-0.797022,-0.952292,'Nutrition/Physical Activity/Obesity'
-0.725684,-1.25065,0.494208,Caregiving
-0.654385,-0.579466,-0.728429,Caregiving
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
1.123619,0.749015,1.385355,'Screenings and Vaccines'
0.147722,0.045429,0.248819,Caregiving
-1.073263,-0.963661,-1.189071,'Mental Health'
1.854427,1.896972,1.768506,'Screenings and Vaccines'
-0.587543,-0.505405,-0.668158,Caregiving
0.075433,0.107494,0.032443,'Overall Health'
1.337514,1.29522,1.338,'Screenings and Vaccines'
-0.930667,-0.986806,-0.823141,'Screenings and Vaccines'
-0.645473,-0.676672,-0.590667,Caregiving
0.075433,0.107494,0.032443,'Overall Health'
1.422181,1.559065,1.277729,'Screenings and Vaccines'
0.054143,0.087089,0.020651,'Overall Health'
0.000669,0.0408,-0.03962,'Overall Health'
-0.061717,0.031543,-0.155856,'Nutrition/Physical Activity/Obesity'
2.005936,2.165445,1.837387,'Overall Health'
1.997024,2.207105,1.790031,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
-1.465405,-1.343227,-1.589441,'Overall Health'
1.667269,1.744219,1.570473,'Screenings and Vaccines'
1.337514,0.762902,1.68671,'Screenings and Vaccines'
-0.195402,-0.329508,-0.043925,Caregiving
0.075433,0.107494,0.032443,'Overall Health'
-1.345089,-1.273795,-1.425849,'Overall Health'
1.239479,1.281334,1.174407,'Screenings and Vaccines'
-0.391472,-0.602611,-0.125721,'Mental Health'
1.965831,2.021951,1.867522,'Screenings and Vaccines'
1.065689,0.624036,1.38966,'Overall Health'
-0.930667,-0.834053,-1.025478,Caregiving
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
-1.022543,-0.968484,-1.057809,'Mental Health'
-1.27379,-1.176589,-1.369883,'Smoking and Alcohol Use'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
1.235022,1.397055,1.071086,'Overall Health'
-0.320174,-0.292477,-0.349584,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
-1.022543,-0.968484,-1.057809,'Mental Health'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
-0.097366,0.0408,-0.241957,'Overall Health'
-1.022543,-0.968484,-1.057809,'Mental Health'
0.905267,0.725871,1.036645,'Screenings and Vaccines'
0.312599,0.276872,0.343531,'Screenings and Vaccines'
1.128075,1.25819,0.993595,'Screenings and Vaccines'
-1.260422,-1.185846,-1.322528,'Smoking and Alcohol Use'
-0.244419,-0.301735,-0.173076,'Cognitive Decline'
-1.117825,-1.139558,-1.029783,'Nutrition/Physical Activity/Obesity'
0.031862,0.063945,-0.000874,'Screenings and Vaccines'
1.555865,1.591467,1.488677,'Overall Health'
0.455196,0.554603,0.347836,'Screenings and Vaccines'
-0.467227,-0.440601,-0.491651,'Nutrition/Physical Activity/Obesity'
-0.075086,-0.019375,-0.138636,'Screenings and Vaccines'
-0.039437,0.077831,-0.160161,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.459652,0.61015,0.30909,'Screenings and Vaccines'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.075433,0.107494,0.032443,'Overall Health'
-0.467227,-0.48226,-0.444295,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.571056,0.674954,0.459767,'Screenings and Vaccines'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
1.783129,1.799766,1.72115,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.637898,0.735129,0.537259,'Overall Health'
-0.2044,-0.28392,-0.097691,Caregiving
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
0.04523,0.161151,-0.069755,'Nutrition/Physical Activity/Obesity'
2.179726,1.994178,2.168876,'Overall Health'
-0.199858,-0.153611,-0.250568,'Overall Health'
1.524672,1.637756,1.398271,'Overall Health'
-1.068807,-1.014579,-1.11158,'Smoking and Alcohol Use'
-1.264878,-1.283052,-1.15463,'Overall Health'
1.239479,1.447973,1.036645,'Screenings and Vaccines'
2.424815,2.54964,2.246367,'Overall Health'
-1.022543,-0.968484,-1.057809,'Mental Health'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.272494,0.295388,0.240209,'Screenings and Vaccines'
1.101338,1.188757,1.002205,'Screenings and Vaccines'
0.112073,0.161151,0.055092,'Overall Health'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-1.117825,-0.96829,-1.266562,'Mental Health'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
-0.061717,-0.010117,-0.112806,'Screenings and Vaccines'
-0.204314,-0.310993,-0.086975,'Screenings and Vaccines'
0.000669,-0.033261,0.042177,'Screenings and Vaccines'
-1.492141,-1.352485,-1.636797,'Overall Health'
-1.376282,-1.273795,-1.47751,'Mental Health'
-0.32463,-0.1999,-0.4486,'Nutrition/Physical Activity/Obesity'
0.33488,0.392594,0.27465,'Screenings and Vaccines'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-1.068807,-1.037723,-1.072834,'Mental Health'
1.658357,1.725704,1.566168,'Screenings and Vaccines'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
0.780495,0.466655,1.040951,'Cognitive Decline'
-0.485052,-0.463745,-0.500261,Caregiving
-1.184667,-1.08864,-1.279477,'Cognitive Decline'
-0.854912,-0.801651,-0.896327,'Mental Health'
-1.282702,-1.158073,-1.412934,'Mental Health'
0.459652,0.522201,0.386581,'Nutrition/Physical Activity/Obesity'
1.248391,0.749015,1.570473,'Screenings and Vaccines'
0.459652,0.475913,0.438242,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
-1.429755,-1.347856,-1.52056,'Overall Health'
-0.2044,-0.28392,-0.097691,Caregiving
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.68246,0.7305,0.62336,'Overall Health'
0.79832,0.434253,1.096916,'Cognitive Decline'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
-0.930667,-1.153444,-0.461515,'Screenings and Vaccines'
0.281406,0.225955,0.334921,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-1.01979,-0.949775,-1.090054,'Smoking and Alcohol Use'
0.227933,0.216697,0.235904,'Overall Health'
0.927548,1.045262,0.808477,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
1.043408,0.739758,1.264814,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
1.849971,2.021951,1.673794,'Overall Health'
1.555865,1.572952,1.505897,'Screenings and Vaccines'
0.865162,0.679583,1.002205,'Overall Health'
-1.095544,-0.959032,-1.236426,'Mental Health'
1.065689,0.878623,1.191628,'Screenings and Vaccines'
-0.2667,-0.121209,-0.409855,'Overall Health'
-1.064351,-0.96829,-1.158935,'Smoking and Alcohol Use'
0.370529,0.443511,0.29187,'Overall Health'
0.91418,0.674954,1.096916,'Cognitive Decline'
-1.469861,-1.389516,-1.51195,'Smoking and Alcohol Use'
0.076423,0.184295,-0.031009,'Nutrition/Physical Activity/Obesity'
-0.275612,-0.343395,-0.198907,Caregiving
-0.231051,-0.334137,-0.112806,'Cognitive Decline'
0.165546,0.281501,0.046482,'Screenings and Vaccines'
-0.930667,-0.843311,-1.016868,'Mental Health'
-0.057261,-0.533178,0.507123,'Nutrition/Physical Activity/Obesity'
-0.293437,-0.389683,-0.173076,'Nutrition/Physical Activity/Obesity'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.981022,1.063778,0.885968,'Nutrition/Physical Activity/Obesity'
-0.739052,-0.621126,-0.857581,'Mental Health'
-0.057261,0.0408,-0.160161,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.348249,-0.047148,0.735291,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.15084,-0.412827,0.158413,'Cognitive Decline'
-0.618736,-0.653528,-0.564837,'Mental Health'
1.671725,1.892343,1.458541,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
-0.297893,-0.176756,-0.418465,'Nutrition/Physical Activity/Obesity'
0.075433,0.107494,0.032443,'Overall Health'
1.872252,2.012693,1.72115,'Overall Health'
-0.770245,-0.704445,-0.831751,'Screenings and Vaccines'
-1.291615,-1.176589,-1.408629,'Mental Health'
-0.890561,-0.80628,-0.969513,'Overall Health'
0.014037,-0.15824,0.192854,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
-1.077719,-0.986806,-1.158935,'Mental Health'
-0.2044,-0.28392,-0.097691,Caregiving
-1.122281,-1.005321,-1.236426,'Smoking and Alcohol Use'
-1.434212,-1.320083,-1.550696,'Overall Health'
-0.124103,-0.070292,-0.177382,'Nutrition/Physical Activity/Obesity'
0.517582,-0.36191,1.342305,'Cognitive Decline'
1.653901,1.813652,1.492982,'Overall Health'
0.424003,0.100976,0.726681,'Overall Health'
-1.309439,-1.208991,-1.417239,'Overall Health'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.290319,0.184295,0.386581,'Nutrition/Physical Activity/Obesity'
-1.046526,-0.972919,-1.115885,'Mental Health'
1.22611,1.355396,1.092611,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-1.336176,-1.218248,-1.460289,'Overall Health'
0.74039,0.661067,0.795562,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
-0.623192,-0.56558,-0.681074,'Nutrition/Physical Activity/Obesity'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
1.51576,1.531292,1.462846,Caregiving
-1.376282,-1.255279,-1.499035,'Mental Health'
-0.547438,-0.500776,-0.590667,'Overall Health'
1.480111,1.614611,1.338,'Screenings and Vaccines'
-0.846,-0.829424,-0.848971,'Smoking and Alcohol Use'
1.858883,1.771993,1.850302,'Overall Health'
0.651267,0.424996,0.842918,'Cognitive Decline'
0.143266,-0.315621,0.644885,'Nutrition/Physical Activity/Obesity'
-0.008243,0.013027,-0.031009,'Overall Health'
-0.966316,-1.134929,-0.620803,Caregiving
-1.022543,-0.968484,-1.057809,'Mental Health'
-0.2044,-0.28392,-0.097691,Caregiving
1.480111,1.623869,1.32939,'Screenings and Vaccines'
1.582602,1.725704,1.432711,'Screenings and Vaccines'
2.643166,2.869031,2.397045,'Screenings and Vaccines'
-0.944035,-0.871084,-1.012563,'Screenings and Vaccines'
1.373163,1.45723,1.277729,'Screenings and Vaccines'
1.315233,1.415571,1.204543,'Screenings and Vaccines'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
2.068323,1.896972,2.07847,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
-0.226595,-0.139725,-0.315143,'Nutrition/Physical Activity/Obesity'
-0.106279,-0.422085,0.261735,'Nutrition/Physical Activity/Obesity'
0.075433,0.107494,0.032443,'Overall Health'
-0.422665,-0.514662,-0.306533,'Screenings and Vaccines'
-1.022543,-0.968484,-1.057809,'Mental Health'
0.075433,0.107494,0.032443,'Overall Health'
-0.226595,-0.417456,-0.005179,'Overall Health'
-0.186489,-0.500776,0.192854,'Nutrition/Physical Activity/Obesity'
-0.293437,-0.209158,-0.384024,'Nutrition/Physical Activity/Obesity'
-0.097366,-0.153611,-0.035315,Caregiving
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
2.086147,2.160816,1.966539,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.422665,-0.769249,0.063702,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
1.595971,1.609983,1.544643,'Screenings and Vaccines'
-0.725684,-0.699816,-0.741344,Caregiving
-0.2044,-0.28392,-0.097691,Caregiving
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-0.716771,-0.658157,-0.775785,'Smoking and Alcohol Use'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-1.211404,-1.158073,-1.245036,'Smoking and Alcohol Use'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.164209,-0.121209,-0.207517,'Nutrition/Physical Activity/Obesity'
1.386532,1.466488,1.290644,'Overall Health'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
-0.658841,-0.68593,-0.612193,'Cognitive Decline'
1.640532,1.785879,1.484372,'Overall Health'
0.000669,-0.255446,0.28326,'Nutrition/Physical Activity/Obesity'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
0.646811,0.767531,0.520038,'Screenings and Vaccines'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
1.57369,1.623869,1.492982,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
0.584425,0.499057,0.653495,'Screenings and Vaccines'
-1.403018,-1.357114,-1.391409,'Smoking and Alcohol Use'
0.459652,0.517573,0.399497,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
1.916813,1.841425,1.897658,'Overall Health'
-0.502876,-0.574837,-0.409855,'Overall Health'
-0.596455,-0.722961,-0.42277,'Cognitive Decline'
0.339336,0.031543,0.64058,'Cognitive Decline'
-1.327264,-1.222877,-1.430154,'Overall Health'
-1.022543,-0.968484,-1.057809,'Mental Health'
0.981022,0.545346,1.307864,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
0.945373,1.09618,0.795562,'Screenings and Vaccines'
-0.591999,-0.570209,-0.607888,'Overall Health'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.075433,0.107494,0.032443,'Overall Health'
-0.609824,-0.519291,-0.698294,'Nutrition/Physical Activity/Obesity'
1.743024,1.86457,1.609219,'Overall Health'
1.845515,1.980291,1.699625,'Screenings and Vaccines'
-1.050983,-1.014579,-1.072834,'Mental Health'
-0.360279,-0.287848,-0.435685,'Nutrition/Physical Activity/Obesity'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
0.562144,0.290759,0.799867,'Cognitive Decline'
-1.162386,-1.08864,-1.227816,'Nutrition/Physical Activity/Obesity'
0.900811,1.036004,0.765427,'Screenings and Vaccines'
-0.770245,-0.829424,-0.668158,Caregiving
-0.320174,-0.283219,-0.358194,'Screenings and Vaccines'
-0.444946,-0.773878,0.020651,'Overall Health'
1.431093,1.461859,1.376745,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
-0.863824,-0.746105,-0.982428,'Mental Health'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
1.261759,1.100808,1.35522,'Screenings and Vaccines'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
-1.474317,-1.426547,-1.533475,'Overall Health'
0.058599,0.013027,0.102447,'Nutrition/Physical Activity/Obesity'
-0.115191,-0.236931,0.016346,'Screenings and Vaccines'
-0.2044,-0.28392,-0.097691,Caregiving
-1.010877,-0.940517,-1.077139,'Mental Health'
0.067511,0.105604,0.029261,'Overall Health'
0.192283,0.119491,0.261735,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.232389,-0.042519,0.507123,'Overall Health'
-1.022543,-0.968484,-1.057809,'Mental Health'
-0.288981,-0.287848,-0.280703,'Overall Health'
2.456008,2.660733,2.237757,'Overall Health'
-1.478773,-1.371001,-1.589441,'Overall Health'
-0.2044,-0.28392,-0.097691,Caregiving
1.297409,1.489632,1.105526,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.12856,-0.03789,-0.224737,'Overall Health'
-0.039437,-0.181385,0.106752,'Cognitive Decline'
0.254669,0.12412,0.377971,'Cognitive Decline'
-1.064351,-1.084012,-0.995343,'Nutrition/Physical Activity/Obesity'
-1.059895,-0.940517,-1.180461,'Smoking and Alcohol Use'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-1.438668,-1.324712,-1.559306,'Overall Health'
-0.752421,-0.986806,-0.358194,'Smoking and Alcohol Use'
-1.238141,-1.153444,-1.313917,'Nutrition/Physical Activity/Obesity'
-1.443124,-1.29231,-1.598051,'Overall Health'
1.555865,1.33688,1.665184,Caregiving
0.075433,0.107494,0.032443,'Overall Health'
1.743024,1.670158,1.742675,Caregiving
-1.022543,-0.968484,-1.057809,'Mental Health'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-1.022543,-0.968484,-1.057809,'Mental Health'
-1.001965,-1.060867,-0.879106,'Mental Health'
-0.2044,-0.28392,-0.097691,Caregiving
2.072779,2.02658,2.022504,'Overall Health'
-0.734596,-0.690559,-0.77148,'Smoking and Alcohol Use'
1.203829,1.207272,1.178712,'Screenings and Vaccines'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
1.582602,1.693302,1.458541,Caregiving
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
1.484567,1.531292,1.415491,'Screenings and Vaccines'
-0.217683,-0.301735,-0.121416,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
-1.443124,-1.306197,-1.585136,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
-1.300527,-1.236764,-1.348358,'Mental Health'
0.075433,0.107494,0.032443,'Overall Health'
0.669091,0.480542,0.825698,'Screenings and Vaccines'
-0.930667,-0.875713,-0.969513,'Mental Health'
0.075433,0.107494,0.032443,'Overall Health'
0.027406,-0.352652,0.455462,'Screenings and Vaccines'
0.281406,0.295388,0.261735,'Screenings and Vaccines'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
-1.514422,-1.398774,-1.636797,'Overall Health'
1.644988,1.54055,1.673794,'Screenings and Vaccines'
2.2332,2.359857,2.074165,'Overall Health'
-0.752421,-0.672043,-0.831751,'Mental Health'
-1.022543,-0.968484,-1.057809,'Mental Health'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
-0.017156,-0.172127,0.149803,'Nutrition/Physical Activity/Obesity'
0.156634,-0.010117,0.326311,'Nutrition/Physical Activity/Obesity'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
1.489023,1.572952,1.393965,'Screenings and Vaccines'
-0.275612,-0.611868,0.158413,'Nutrition/Physical Activity/Obesity'
0.981022,0.670325,1.213153,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-1.117744,-1.0579,-1.160363,'Smoking and Alcohol Use'
-0.948491,-0.884971,-1.003953,'Smoking and Alcohol Use'
-1.380738,-1.25065,-1.52056,'Overall Health'
-0.520701,-0.473003,-0.569142,'Overall Health'
1.252847,1.360024,1.135662,'Overall Health'
-1.149018,-1.056238,-1.240731,'Cognitive Decline'
1.716287,1.910858,1.527422,'Screenings and Vaccines'
-0.476139,-0.602611,-0.306533,'Smoking and Alcohol Use'
-1.304983,-1.273795,-1.292392,'Screenings and Vaccines'
1.172636,1.313736,1.02373,'Overall Health'
0.285862,-0.005488,0.576004,'Nutrition/Physical Activity/Obesity'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.186489,-0.121209,-0.259178,'Overall Health'
-0.78807,-0.903486,-0.603582,Caregiving
0.075433,0.107494,0.032443,'Overall Health'
0.075433,0.107494,0.032443,'Overall Health'
0.147722,0.050058,0.244514,'Overall Health'
-0.935123,-1.042352,-0.737039,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
0.147722,0.207439,0.089532,'Overall Health'
0.909723,0.93417,0.873053,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
1.743024,1.947889,1.540338,'Screenings and Vaccines'
-0.351367,-0.329508,-0.366804,'Overall Health'
-0.690034,-0.625755,-0.745649,'Mental Health'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-1.403018,-1.287681,-1.52917,'Overall Health'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-0.783614,-0.778507,-0.775785,'Nutrition/Physical Activity/Obesity'
1.021127,1.25819,0.795562,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
-1.022543,-0.968484,-1.057809,'Mental Health'
0.075433,0.107494,0.032443,'Overall Health'
-0.039437,0.017656,-0.09989,'Overall Health'
0.789407,0.855479,0.713766,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.259126,0.013027,0.502818,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.437372,0.545346,0.322005,'Overall Health'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-0.264658,-0.447356,-0.051172,'Cognitive Decline'
-1.095544,-1.042352,-1.13741,'Cognitive Decline'
1.809866,1.980291,1.635049,'Overall Health'
1.092426,1.262818,0.920409,'Screenings and Vaccines'
0.997942,1.004426,0.96825,'Screenings and Vaccines'
0.075433,0.107494,0.032443,'Overall Health'
-1.077719,-0.977548,-1.176155,'Overall Health'
-0.378104,-0.385054,-0.366804,'Screenings and Vaccines'
-0.324246,-0.3228,-0.315909,'Nutrition/Physical Activity/Obesity'
