@relation 'Alzh_test-weka.filters.unsupervised.attribute.Remove-R1-5,13-18-weka.filters.unsupervised.attribute.Remove-R1-2'

@attribute Data_Value_Unit numeric
@attribute DataValueTypeID numeric
@attribute Data_Value_Type numeric
@attribute Data_Value numeric
@attribute Low_Confidence_Limit numeric
@attribute Class {'Overall Health','Cognitive Decline','Screenings and Vaccines',Caregiving,'Smoking and Alcohol Use','Mental Health','Nutrition/Physical Activity/Obesity'}

@data
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.716771,-0.690559,'Overall Health'
1,1,1,0.303687,0.300016,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.664635,0.387965,'Overall Health'
1,1,1,0.245757,0.350934,'Screenings and Vaccines'
1,1,1,-0.61428,-0.852569,'Cognitive Decline'
1,1,1,-0.997509,-0.880342,'Mental Health'
2,2,2,-1.394106,-1.273795,'Overall Health'
1,1,1,1.538041,1.49889,Caregiving
2,2,2,-1.371825,-1.264537,'Overall Health'
1,1,1,1.190461,1.322994,'Screenings and Vaccines'
1,1,1,-1.064351,-0.991434,'Smoking and Alcohol Use'
1,1,1,0.695828,0.901768,'Screenings and Vaccines'
1,1,1,2.112884,2.285796,'Overall Health'
1,1,1,-0.431578,-0.408199,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.82769,1.98492,'Overall Health'
1,1,1,0.183371,0.12412,'Screenings and Vaccines'
1,1,1,1.787585,2.008064,'Overall Health'
1,1,1,2.52285,2.744052,'Overall Health'
1,1,1,-0.721227,-0.607239,'Overall Health'
1,1,1,-0.997509,-0.963661,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.321512,0.44814,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.190946,-0.292477,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.485052,-0.843311,'Nutrition/Physical Activity/Obesity'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.159753,-0.310993,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.21586,-1.199733,'Mental Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.793864,0.906397,'Overall Health'
1,1,1,0.504214,0.258357,'Nutrition/Physical Activity/Obesity'
1,1,1,0.807232,0.846221,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.106279,-0.385054,'Overall Health'
1,1,1,2.585236,2.808856,'Screenings and Vaccines'
1,1,1,0.370529,0.369449,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.250213,0.32779,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.605368,-0.574837,Caregiving
1,1,1,0.530951,0.661067,'Overall Health'
1,1,1,0.945373,0.795304,'Overall Health'
2,2,2,-1.469861,-1.329341,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-1.015333,-0.880342,'Smoking and Alcohol Use'
1,1,1,1.636076,1.267447,Caregiving
1,1,1,-1.15793,-1.065496,'Smoking and Alcohol Use'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.333542,-0.227673,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.478773,-1.347856,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.662813,1.795137,'Screenings and Vaccines'
1,1,1,2.246569,2.091384,'Overall Health'
1,1,1,-1.394106,-1.352485,'Smoking and Alcohol Use'
2,2,2,-1.469861,-1.324712,'Overall Health'
1,1,1,-0.097366,-0.019375,'Nutrition/Physical Activity/Obesity'
1,1,1,0.816144,0.915654,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.327264,-1.185846,'Mental Health'
1,1,1,1.016671,1.036004,'Overall Health'
1,1,1,-0.097366,-0.181385,'Overall Health'
1,1,1,-0.204314,-0.301735,'Overall Health'
1,1,1,1.208286,1.045262,'Screenings and Vaccines'
1,1,1,-0.993053,-0.96829,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,1.422181,1.526663,'Screenings and Vaccines'
1,1,1,-1.135649,-1.060867,'Mental Health'
1,1,1,-0.565262,-0.579466,'Smoking and Alcohol Use'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.778673,1.795137,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.009581,-0.005488,'Nutrition/Physical Activity/Obesity'
1,1,1,1.346426,1.447973,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.908386,-1.084012,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.81035,-0.699816,'Mental Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.409297,-0.510033,'Overall Health'
1,1,1,-0.988596,-0.922002,'Smoking and Alcohol Use'
1,1,1,-0.288981,-0.269333,'Overall Health'
1,1,1,-1.345089,-1.199733,'Smoking and Alcohol Use'
1,1,1,1.618251,1.776621,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.57369,1.475746,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,1.448918,1.605354,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.575512,0.633294,'Screenings and Vaccines'
1,1,1,1.297409,0.790675,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,2.393622,2.5913,'Overall Health'
1,1,1,-0.235507,-1.158073,'Cognitive Decline'
1,1,1,1.520216,1.225788,'Cognitive Decline'
2,2,2,-1.367369,-1.287681,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.297893,-0.283219,'Overall Health'
1,1,1,-0.190946,-0.019375,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.761333,-0.695188,Caregiving
1,1,1,-1.269334,-1.218248,'Smoking and Alcohol Use'
1,1,1,-0.921754,-0.820167,'Mental Health'
2,2,2,-1.44758,-1.329341,'Overall Health'
1,1,1,-0.67221,-0.597982,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.985478,1.068406,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.645473,-0.551693,'Overall Health'
1,1,1,2.032673,2.239507,'Overall Health'
1,1,1,1.471198,1.531292,'Screenings and Vaccines'
1,1,1,1.595971,1.61924,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.548775,0.198182,'Overall Health'
1,1,1,0.686916,0.832335,'Overall Health'
1,1,1,-0.164209,-0.139725,'Screenings and Vaccines'
1,1,1,-1.255966,-1.176589,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,-1.469861,-1.33397,'Overall Health'
1,1,1,0.272494,0.28613,'Overall Health'
2,2,2,-1.336176,-1.232135,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.571056,0.475913,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,2.05941,2.193218,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-1.514422,-1.45432,Caregiving
2,2,2,-1.460948,-1.338599,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.232389,0.309274,'Overall Health'
1,1,1,-1.166843,-1.167331,'Mental Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,1.480111,1.628498,'Screenings and Vaccines'
1,1,1,-0.507332,-0.449858,Caregiving
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,1.680637,1.846054,'Overall Health'
1,1,1,1.435549,1.563694,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.564778,1.684044,'Screenings and Vaccines'
1,1,1,2.362428,2.600558,'Overall Health'
1,1,1,-0.636561,-0.514662,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.73014,-0.607239,'Nutrition/Physical Activity/Obesity'
1,1,1,2.335692,2.498723,'Overall Health'
1,1,1,-0.101823,0.026914,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.387016,-0.797022,'Overall Health'
1,1,1,0.553231,0.503686,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.444946,-0.690559,Caregiving
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,1.622708,1.762735,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.948491,-0.945146,'Mental Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.921754,-0.815538,'Overall Health'
1,1,1,0.214564,0.216697,'Screenings and Vaccines'
1,1,1,1.809866,1.276705,Caregiving
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.460948,-1.324712,'Smoking and Alcohol Use'
1,1,1,0.125441,0.142635,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.383898,0.480542,'Nutrition/Physical Activity/Obesity'
1,1,1,1.667269,1.651642,Caregiving
2,2,2,-1.429755,-1.329341,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.511788,-0.48226,'Nutrition/Physical Activity/Obesity'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.779157,-0.866455,'Cognitive Decline'
1,1,1,-1.527791,-1.426547,'Smoking and Alcohol Use'
1,1,1,-0.20877,-0.560951,'Smoking and Alcohol Use'
1,1,1,0.535407,0.360192,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.177577,-0.070292,'Screenings and Vaccines'
1,1,1,-1.198036,-1.1303,'Smoking and Alcohol Use'
1,1,1,-0.168665,-0.375797,'Cognitive Decline'
1,1,1,1.448918,1.535921,Caregiving
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.890561,-0.843311,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.516245,-0.412827,'Mental Health'
1,1,1,0.842881,0.952685,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,1.497935,1.609983,'Overall Health'
1,1,1,0.236845,0.309274,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.005125,-0.250817,'Overall Health'
1,1,1,-1.162386,-1.144187,'Screenings and Vaccines'
1,1,1,-0.792526,-0.949775,Caregiving
1,1,1,1.506848,1.6609,'Overall Health'
1,1,1,-0.739052,-0.778507,'Overall Health'
1,1,1,-0.716771,-0.648899,'Nutrition/Physical Activity/Obesity'
1,1,1,1.538041,1.693302,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,2.050498,2.211734,'Overall Health'
1,1,1,1.239479,0.887881,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,2.558499,2.410775,'Screenings and Vaccines'
1,1,1,1.76976,1.869199,'Overall Health'
1,1,1,-1.465405,-1.394145,'Smoking and Alcohol Use'
1,1,1,0.143266,0.151893,'Screenings and Vaccines'
1,1,1,2.05941,2.295053,'Overall Health'
1,1,1,1.047864,1.211901,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.61428,-0.537807,'Overall Health'
1,1,1,0.33488,0.151893,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,1.386532,1.54055,'Overall Health'
1,1,1,0.383898,-0.125838,Caregiving
1,1,1,-0.476139,-0.408199,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.627648,-0.551693,'Overall Health'
1,1,1,-0.939579,-0.931259,Caregiving
1,1,1,-1.055439,-1.269166,Caregiving
1,1,1,2.634254,2.688506,'Screenings and Vaccines'
1,1,1,0.165546,0.184295,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.841544,-0.820167,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.694491,-0.635013,'Mental Health'
1,1,1,-0.96186,-0.875713,'Overall Health'
1,1,1,-1.224772,-1.144187,'Overall Health'
1,1,1,1.301865,1.447973,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,1.306321,0.957314,'Overall Health'
1,1,1,1.903445,2.049724,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.716771,-0.672043,Caregiving
1,1,1,-1.487685,-1.394145,'Mental Health'
1,1,1,0.704741,0.762902,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.047864,1.082293,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.205652,0.383336,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.681122,-0.616497,'Overall Health'
1,1,1,1.63162,1.78125,'Screenings and Vaccines'
1,1,1,-0.030524,0.013027,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.095544,-1.000692,'Mental Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
2,2,2,-1.322808,-1.190475,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.681122,-0.630384,Caregiving
1,1,1,-0.948491,-0.972919,'Mental Health'
1,1,1,1.698462,1.341509,'Screenings and Vaccines'
1,1,1,0.263582,0.40648,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.453858,-0.338766,'Overall Health'
1,1,1,-0.712315,-0.648899,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.222139,-0.209158,'Screenings and Vaccines'
1,1,1,1.792041,1.994178,'Overall Health'
1,1,1,0.16109,0.235212,'Overall Health'
1,1,1,2.558499,2.804227,'Screenings and Vaccines'
1,1,1,-0.173121,-0.195271,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.489508,-0.398941,Caregiving
1,1,1,-0.271156,-0.287848,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-1.077719,-1.084012,'Smoking and Alcohol Use'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.536703,-1.417289,'Smoking and Alcohol Use'
1,1,1,-1.086632,-1.000692,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.312599,0.341676,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.303687,0.193553,'Nutrition/Physical Activity/Obesity'
1,1,1,0.196739,0.272243,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.427122,-0.431343,Caregiving
1,1,1,-0.73014,-0.658157,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.306321,1.461859,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.712315,-0.672043,Caregiving
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.605368,-0.500776,'Nutrition/Physical Activity/Obesity'
1,1,1,0.259126,0.128749,'Overall Health'
1,1,1,0.245757,0.119491,'Nutrition/Physical Activity/Obesity'
1,1,1,2.34906,2.452434,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.242597,-1.167331,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
2,2,2,-1.327264,-1.227506,'Overall Health'
1,1,1,-1.144562,-1.08864,Caregiving
1,1,1,1.186005,1.281334,'Overall Health'
1,1,1,-0.997509,-0.963661,'Overall Health'
1,1,1,1.912357,2.072868,'Overall Health'
1,1,1,-1.220316,-1.102527,'Cognitive Decline'
1,1,1,0.192283,-0.098065,'Screenings and Vaccines'
1,1,1,1.818778,1.947889,'Screenings and Vaccines'
1,1,1,-0.667754,-0.658157,Caregiving
1,1,1,1.662813,1.82291,'Overall Health'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.155296,-0.477631,'Cognitive Decline'
1,1,1,0.018493,-0.051777,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.248876,-0.148983,'Nutrition/Physical Activity/Obesity'
1,1,1,0.628986,0.20281,'Overall Health'
1,1,1,-1.33172,-1.213619,'Cognitive Decline'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.836603,1.82291,'Overall Health'
1,1,1,-1.113369,-1.019208,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-0.654385,-0.611868,'Overall Health'
1,1,1,0.575512,0.313903,'Screenings and Vaccines'
1,1,1,-0.030524,-0.195271,'Overall Health'
1,1,1,-1.091088,-1.107156,'Screenings and Vaccines'
1,1,1,0.192283,0.156522,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.872737,-0.773878,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.110735,-0.024004,'Overall Health'
1,1,1,0.112073,0.151893,'Overall Health'
1,1,1,0.678004,0.512944,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-1.131193,-1.241393,Caregiving
2,2,2,-1.385194,-1.33397,'Overall Health'
1,1,1,0.441828,0.383336,'Screenings and Vaccines'
1,1,1,1.609339,1.804395,'Screenings and Vaccines'
1,1,1,-0.346911,-0.352652,'Cognitive Decline'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.2044,-0.28392,Caregiving
2,2,2,-1.385194,-1.25065,'Overall Health'
1,1,1,1.578146,1.767364,Caregiving
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.297893,-0.116581,'Overall Health'
1,1,1,-0.083998,-0.181385,'Overall Health'
1,1,1,-0.217683,-0.218415,'Cognitive Decline'
1,1,1,-1.091088,-1.046981,'Mental Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.427122,-0.80628,'Screenings and Vaccines'
1,1,1,1.80541,1.952518,'Overall Health'
1,1,1,1.16818,1.267447,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,0.838425,0.401851,'Overall Health'
1,1,1,-1.184667,-1.134929,'Smoking and Alcohol Use'
1,1,1,-0.360279,-0.310993,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.765789,-0.68593,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-0.427122,-0.56558,'Cognitive Decline'
1,1,1,-1.460948,-1.352485,'Smoking and Alcohol Use'
1,1,1,0.388354,-0.019375,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.098704,0.28613,'Overall Health'
2,2,2,-1.38965,-1.264537,'Overall Health'
1,1,1,-0.979684,-0.84794,'Smoking and Alcohol Use'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-1.175755,-1.111785,'Overall Health'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,-0.101823,-0.014746,'Screenings and Vaccines'
1,1,1,-0.752421,-0.639641,'Nutrition/Physical Activity/Obesity'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.582602,1.744219,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,1.092426,1.188757,'Screenings and Vaccines'
1,1,1,-0.38256,-0.422085,Caregiving
1,1,1,0.731477,-0.232302,'Overall Health'
1,1,1,-0.529613,-0.616497,Caregiving
1,1,1,-0.632104,-0.560951,'Mental Health'
1,1,1,-1.313895,-1.190475,'Smoking and Alcohol Use'
1,1,1,-0.026068,0.036172,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.908386,-1.05161,'Mental Health'
1,1,1,-0.850456,-0.783136,'Screenings and Vaccines'
1,1,1,-0.248876,-0.255446,'Overall Health'
2,2,2,0.075433,0.107494,'Overall Health'
1,1,1,-0.115191,-0.348023,'Cognitive Decline'
2,2,2,0.075433,0.107494,'Overall Health'
2,2,2,-1.501054,-1.366372,'Overall Health'
1,1,1,2.607517,2.864403,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.026068,0.059316,'Overall Health'
1,1,1,-0.07063,-0.047148,'Overall Health'
1,1,1,0.236845,-0.135096,'Screenings and Vaccines'
1,1,1,0.210108,0.323161,'Screenings and Vaccines'
2,2,2,-1.438668,-1.310825,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.807232,0.948056,'Overall Health'
1,1,1,1.489023,1.684044,'Screenings and Vaccines'
1,1,1,-0.048349,-0.03789,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,0.5666,0.457398,'Overall Health'
2,2,2,-1.509966,-1.375629,'Overall Health'
1,1,1,-0.20877,-0.162869,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.805894,-0.681301,'Mental Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,1.51576,1.447973,Caregiving
1,1,1,0.74039,0.563861,'Cognitive Decline'
1,1,1,0.504214,0.702727,'Screenings and Vaccines'
2,2,2,-1.429755,-1.310825,'Overall Health'
1,1,1,1.604883,1.725704,'Screenings and Vaccines'
1,1,1,-1.358457,-1.287681,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.496598,-1.421918,'Overall Health'
1,1,1,-0.525157,-0.500776,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.434212,-1.324712,'Overall Health'
1,1,1,1.172636,1.309107,'Screenings and Vaccines'
1,1,1,-0.752421,-0.695188,'Smoking and Alcohol Use'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
2,2,2,-1.385194,-1.246021,'Overall Health'
1,1,1,2.589692,2.822743,'Screenings and Vaccines'
1,1,1,1.640532,1.637756,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,1.435549,1.54055,'Overall Health'
1,1,1,1.63162,1.545179,Caregiving
1,1,1,2.429271,2.669991,'Screenings and Vaccines'
2,2,2,-1.416387,-1.29231,'Overall Health'
2,2,2,-1.367369,-1.264537,'Overall Health'
1,1,1,-1.117825,-1.05161,'Smoking and Alcohol Use'
1,1,1,-1.091088,-0.982177,'Mental Health'
1,1,1,-0.61428,-0.602611,'Overall Health'
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
2,2,2,-1.44758,-1.296939,'Overall Health'
1,1,1,-1.354001,-1.218248,'Smoking and Alcohol Use'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,0.593337,0.591634,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.716771,-0.672043,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.288981,-0.278591,'Nutrition/Physical Activity/Obesity'
1,1,1,-1.336176,-1.232135,'Smoking and Alcohol Use'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.2044,-0.28392,Caregiving
1,1,1,-1.117744,-1.0579,'Smoking and Alcohol Use'
1,1,1,-0.832631,-0.857198,'Mental Health'
1,1,1,-0.61428,-0.537807,'Overall Health'
1,1,1,1.043408,1.086922,'Screenings and Vaccines'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.20877,-0.181385,'Nutrition/Physical Activity/Obesity'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
1,1,1,-0.264658,-0.447356,'Cognitive Decline'
1,1,1,-1.022543,-0.968484,'Mental Health'
1,1,1,0.669091,0.216697,'Cognitive Decline'
1,1,1,1.872252,1.559065,Caregiving
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
1,1,1,2.340148,2.572785,'Screenings and Vaccines'
1,1,1,0.075433,0.107494,'Overall Health'
1,1,1,-0.324246,-0.3228,'Nutrition/Physical Activity/Obesity'
2,2,2,-1.362913,-1.259908,'Overall Health'
1,1,1,0.997942,1.004426,'Screenings and Vaccines'
